brand,model,year,price,fuelType,gearType,totalKm,HorsePowers,color,id
Mercedes-Benz, E,2010,26950, Дизел, Автоматични скорости,273250,231,Черен,626eb05bacad27eca7060852
Opel, Astra,2012,14000, Бензин, Ръчни скорости,150000,120,Черен металик,62ea79d00fc41adbce078b72
Mini, ONE,2005,3888, Бензин, Ръчни скорости,212924,90,Черен металик,61e6e311c444d1129e2c49d2
Audi, A8,2000,6000, Дизел, Автоматични скорости,239000,180,Сив металик,610d28946b57c61a5a2e0704
VW, Passat,2006,7000, Бензин, Ръчни скорости,231000,150,Тъмно син металик,62000e479c098c61c3052392
BMW, 740,2011,35999, Дизел, Автоматични скорости,228000,306,Тъмно син металик,62ecf19c75deca149d028806
BMW, 740,2011,35999, Дизел, Автоматични скорости,228000,306,Тъмно син металик,62ecf19c75deca149d028806
Ford, C-Max,2007,6700, Бензин, Ръчни скорости,157000,125,Сив металик,62f28983f9d46ee1cd0ecdd6
VW, Passat,2013,21000, Дизел, Автоматични скорости,207000,140,Кафяв,618ec56d38291227f61b8352
BMW, 530,2011,26500, Дизел, Автоматични скорости,170000,258,Черен,62d52bc0cbf684fb50060382
BMW, 320,2012,19500, Дизел, Автоматични скорости,187000,184,Сив металик,62c6f6e6e14e328b9c0b4ad2
BMW, 750IL,2011,29999, Бензин, Автоматични скорости,190000,408,Черен металик,62cfb305db8d11470d0e5083
Renault, Scenic,2002,2500, Бензин, Автоматични скорости,220000,140,Черен металик,6298c3e2ca2e65bb70083ee2
Mercedes-Benz, A,2012,17900, Дизел, Ръчни скорости,1,109,Сив,62e952e4947426857d09d512
Renault, Scenic,2000,2300, Бензин, Автоматични скорости,220000,107,Тъмно син металик,6298c346c45c41435a01a5b2
BMW, X1,2012,16998, Дизел, Ръчни скорости,178000,143,Сребърен металик,62a32401ec7b4a587d005752
Ford, C-Max,2009,6950, Газ/Бензин, Ръчни скорости,1,145,Сив,62ebb9677f8673466f0ec5a2
Ford, Fusion,2005,3990, Бензин, Ръчни скорости,184480,80,Черен,62f3686d379ba2fdb20ed5f8
Mini, Clubman,2009,5100, Бензин, Ръчни скорости,1,120,Бежов,62e953caedfc3b792d09e485
Audi, A8,2011,37998, Бензин, Автоматични скорости,180000,250,Сребърен,629755618e673e5a3f04c484
BMW, 530,2012,31998, Дизел, Автоматични скорости,150000,260,Хамелеон,61bb5f4f380f2e0c2200fbf2
Peugeot, 407,2006,5400, Газ/Бензин, Ръчни скорости,1,163,Сив металик,62f36835ea0fae087e0b0192
VW, Passat,2012,13500, Дизел, Ръчни скорости,1,105,Тъмно син,61cef06a164d8f50c0196643
VW, Bora,2003,4500, Дизел, Ръчни скорости,253000,131,Перла,62e77a047b7f7e0f540f97a2
Chevrolet, Lacetti,2007,2200, Бензин, Ръчни скорости,186743,116,Черен,62f36834001d630957032613
Honda, Logo,2003,2398, Бензин, Ръчни скорости,212000,75,Зелен металик,61e6912c4ed65a539c37a572
Land, Rover,2015,33998, Дизел, Автоматични скорости,200000,211,Зелен металик,61f7bde6fefaa301a20ab222
Lada, Niva,2011,8500, Бензин, Ръчни скорости,117067,83,Бял,622389aaddcfe263b0099ac2
Ford, Fiesta,2011,12300, Бензин, Автоматични скорости,106205,97,Черен,61f96461bbdc895cc8755322
Mitsubishi, Outlander,2016,32500, Дизел, Автоматични скорости,185000,150,Кафяв металик,62f3681fbf7ac8f9a90a4bc2
Dacia, Sandero,2016,13800, Дизел, Ръчни скорости,150192,75,Светло сив,61fd0b39f9fb14409e2bd513
Mercedes-Benz, E,2011,21998, Дизел, Автоматични скорости,178000,204,Сребърен металик,623b428fd0df35499b4d6342
Opel, Astra,2011,13800, Дизел, Автоматични скорости,136802,160,Тъмно сив металик,61fbe1069628e34d617268f3
BMW, 328,2011,20900, Газ/Бензин, Автоматични скорости,260000,236,Червен,62f367cfe343622e690bc6f2
Dacia, Sandero,2020,19699, Бензин, Ръчни скорости,16551,73,Тъмно сив,61e9a6e8b0df0a73773bd562
Skoda, Octavia,2015,20899, Дизел, Автоматични скорости,213255,110,Тъмно сив,61e9a0cf50cc9c3e72443553
Mercedes-Benz, CLS,2014,38998, Дизел, Автоматични скорости,210000,267,Сребърен,618b8ed01559b334214fd292
VW, Golf,2013,21300, Дизел, Ръчни скорости,155785,105,Тъмно син,6282406a15cd3721a6070503
VW, Golf,2007,5500, Дизел, Ръчни скорости,252000,105,Тъмно сив,62f2421720c2f5eb5c006292
Toyota, Yaris,2012,17500, Бензин, Ръчни скорости,60978,99,Червен,62c571ed0cc908615601f2ea
BMW, X3,2006,11000, Дизел, Ръчни скорости,255000,150,Черен,6150d7d94c6c5253ed4a2a63
Peugeot, 308,2016,14900, Дизел, Ръчни скорости,112000,100,Тъмно сив металик,62dabbd6ebf1a6defe0fc5c2
Mercedes-Benz, E,2006,7200, Газ/Бензин, Автоматични скорости,300000,224,Светло син металик,61a39506586ea87d9a5c5932
Renault, Laguna,2006,2499, Дизел, Ръчни скорости,205500,120,Черен,62f2073e6aceafd73a075332
Land, Rover,2015,31000, Дизел, Ръчни скорости,189000,150,Бял,62b70a543866ab494a0f7c72
VW, Polo,2018,24500, Дизел, Ръчни скорости,1,95,Бял металик,62f26b522f259bb6da0aba03
BMW, 216,2017,27000, Дизел, Автоматични скорости,259000,116,Черен металик,62eea02e39ba12afd30f1af3
Mazda, 2,2015,16999, Бензин, Ръчни скорости,90798,115,Черен металик,62e83b9cd6f140c1d507fc64
Renault, Twingo,2015,12900, Бензин, Ръчни скорости,79512,70,Бял металик,62ed0e38c00425e0160ffa92
Mercedes-Benz, 220,2001,4200, Дизел, Ръчни скорости,123,143,Тъмно син металик,62a8b3b105f41782ee0d8a54
VW, Polo,2015,14999, Дизел, Ръчни скорости,127465,90,Бял металик,62ed0f1b99d112533f0bd6a2
Fiat, 500L,2012,12400, Бензин, Ръчни скорости,108211,95,Тъмно сив металик,620b5c3e9a6ef77383468c42
Opel, Astra,2015,15800, Дизел, Ръчни скорости,147924,110,Тъмно зелен металик,627aafc74af2efd73e0f1535
Mercedes-Benz, E,2010,23999, Дизел, Автоматични скорости,286432,231,Тъмно сив металик,62c326b53237f80e5a02e4e2
Toyota, Aygo,2015,15300, Бензин, Ръчни скорости,96712,80,Бял металик,62b9ed8478bdf8deb80f01f2
VW, Passat,2007,7999, Дизел, Ръчни скорости,245000,105,Тъмно сив,621e1b934fbe8e211a10f1b3
BMW, 525,2008,13800, Бензин, Ръчни скорости,168701,218,Тъмно сив металик,62cf0170d7aecedcb00c9395
VW, Polo,2014,14999, Дизел, Ръчни скорости,127650,90,Червен металик,62e83521d85455a2a30d95d4
BMW, X3,2009,14800, Дизел, Автоматични скорости,162030,177,Светло сив металик,62c9a8a019013bcb6b032462
Audi, E-tron,2015,30000,, Автоматични скорости,214000,204,Бял металик,5fe9c9855b0a57136017b753
Hyundai, Tucson,2018,45000, Дизел, Ръчни скорости,13997,116,Тъмно сив,602c13f4780f10216456e513
Seat, Leon,2003,3400, Дизел, Ръчни скорости,235000,110,Сив металик,62dffbb7d289e758650edda2
Mercedes-Benz, C,2008,13200, Дизел, Ръчни скорости,222500,170,Тъмно сив металик,613c571e8318da05b2566902
Toyota, RAV,2011,19500, Дизел, Ръчни скорости,110211,150,Тъмно син металик,6248826b2f27a6237702c1e2
Mini, Countryman,2016,31000, Дизел, Автоматични скорости,125589,112,Бял,61a0eef17a0662741466f0d4
Mercedes-Benz, E,2002,6400, Бензин, Автоматични скорости,198000,224,Тъмно син металик,62823ca5b15b4bb9f30b7924
Mercedes-Benz, C,2015,38999, Дизел, Ръчни скорости,153220,170,Тъмно сив,60ca3ef7e62c0005ba1b41c3
Audi, A6,2011,27999, Дизел, Автоматични скорости,267000,300,Бял металик,5fc10ce5731e3b500f1b0272
Mercedes-Benz, ML,2009,23999, Дизел, Автоматични скорости,178370,224,Сив,61bc6d507ed6ba5deb20c4a3
Toyota, Avensis,2005,4500, Дизел, Ръчни скорости,377000,116,Сив металик,62e2618a0951e09af3005023
Fiat, Punto,2000,2200, Бензин, Ръчни скорости,220000,60,Бял,62f1fcf884c70439d40fa4c3
Audi, A4,2016,36000, Дизел, Автоматични скорости,236990,190,Бял,61d9c73d0cfa230a03559182
Audi, A4,2008,13800, Дизел, Ръчни скорости,209908,143,Светло сив,614ca173c9856e3d5d54d7f2
Peugeot, 5008,2014,14000, Дизел, Ръчни скорости,65000,116,Сив металик,5da41c7ea97fce04643383eb
Audi, A3,2006,11000, Дизел, Ръчни скорости,197467,140,Черен металик,6228fad66b789f54b07e1974
BMW, 335,2007,24000, Бензин, Автоматични скорости,194200,306,Светло сив,614e218f42e89a5125411fb3
VW, Golf,2002,2900, Бензин, Ръчни скорости,273000,116,Черен металик,6278cb6d6c6797ecc70d20d3
BMW, 320,2010,13000, Дизел, Ръчни скорости,194000,177,Тъмно сив металик,5da4201729cd0f5e097d8972
Nissan, Micra,2011,8000, Бензин, Ръчни скорости,82000,80,Тъмно сив металик,62acf73ad12d1a83d40c1222
BMW, 320,2006,7999, Дизел, Ръчни скорости,236000,163,Светло сив металик,5f5ba81e28000c5783554d52
Fiat, Punto,2000,1150, Бензин, Ръчни скорости,205000,60,Зелен,62ea95f32e94a80d3805f9c2
Mercedes-Benz, C,2010,11800, Дизел, Автоматични скорости,345000,136,Светло сив,62ea9837d86d19bb2f0a6d72
Kia, Ceed,2013,12999, Дизел, Ръчни скорости,172386,90,Светло сив,62811995a9f0b13ea8032a12
Opel, Astra,2011,8999, Дизел, Ръчни скорости,194500,95,Черен металик,6272c69f2bee5cda9e015222
VW, Passat,2006,7999, Дизел, Ръчни скорости,179099,140,Светло сив,607adcb0815de660914bf2d3
Hyundai, Santa,2006,8999, Дизел, Ръчни скорости,171200,150,Светло сив металик,622b89f59472650735769872
Ford, Fiesta,2013,13000, Бензин, Ръчни скорости,95000,101,Бордо,62f367155c51d165a0068266
Range, Rover,2008,16000, Дизел, Автоматични скорости,175300,190,Тъмно син металик,5da41a7e6aa9c57342215359
Peugeot, 508,2011,8500, Дизел, Ръчни скорости,184254,112,Тъмно син,5f8887b45d136441250e75f2
VW, Polo,2004,4300, Дизел, Ръчни скорости,183405,75,Светло сив,6003ecc1ea73b4116805c883
Opel, Zafira,2006,3999, Дизел, Ръчни скорости,239400,120,Тъмно сив металик,5f04a5ed1927d15b8b4e65f2
Mercedes-Benz, C,2009,15860, Дизел, Автоматични скорости,195000,170,Черен,62c585d4c87d4e36b00802a3
Skoda, Rapid,2015,14500, Бензин, Ръчни скорости,163000,105,Сив металик,62a83470ad552d56710a01f4
Seat, Cordoba,2003,3999, Дизел, Ръчни скорости,174200,101,Светло сив металик,5da41e6aabebe273e27be9e4
Citroen, C5,2006,2999, Дизел, Ръчни скорости,230000,120,Светло син металик,610d0cbc336cec1a0340bf53
Peugeot, Partner,2009,3799, Метан/Бензин, Ръчни скорости,220000,75,Бял металик,623ef4adc7435559e54745d2
Citroen, C3,2009,3590, Метан/Бензин, Ръчни скорости,123000,75,Бял,6116370bc720ab4c09796b53
BMW, 320,2008,9800, Дизел, Ръчни скорости,200000,177,Сив металик,626bb160eed70bec780eeb14
Peugeot, 308,2008,5799, Бензин, Ръчни скорости,152000,120,Тъмно сив металик,62163a7d129144210245a3c3
Toyota, RAV,2011,18700, Дизел, Ръчни скорости,179900,150,Бял,62f36669074ee600c20ca364
Peugeot, Expert,2005,5990, Дизел, Ръчни скорости,233000,110,Сив металик,62d067c29e1fb286350b1ea3
Mazda, CX,2017,38850, Дизел, Автоматични скорости,119229,175,Бял,62ceae73cc197d72f6042933
Citroen, C3,2005,4950, Дизел, Автоматични скорости,190000,68,Червен,627b96103692878b1602f413
Seat, Leon,2001,3200, Дизел, Ръчни скорости,223000,90,Сив металик,62d0e18ccf86973d49063f53
Opel, Astra,2016,17950, Дизел, Автоматични скорости,129000,136,Сив металик,62acb04c8fe5a7efdc0c0fd3
Kia, Sportage,2012,16950, Дизел, Ръчни скорости,133347,116,Сив металик,62b58e99c29403544409d092
VW, Golf,2000,3400, Дизел, Ръчни скорости,223000,90,Сив металик,62d10415eaad7ddf6b040902
Opel, Corsa,2010,7000, Газ/Бензин, Ръчни скорости,163000,80,Бял,628b9c0ae9b3da2e6f0095b2
Mini, Cooper,2013,17900, Бензин, Ръчни скорости,139000,184,Черен,60ec03a22b2aed61897f3945
Kia, Sorento,2016,38850, Дизел, Ръчни скорости,91198,200,Черен металик,6283c2b84549382f0008e3b4
Opel, Meriva,2005,3400, Дизел, Ръчни скорости,230000,75,Сив металик,62d06a038b445108e10a6994
Honda, HR-V,2016,25950, Дизел, Ръчни скорости,77720,120,Бял,62e525125544f491520ccb02
VW, Tiguan,2014,23000, Дизел, Ръчни скорости,187420,110,Светло сив,609c0785a373ef10335590a2
VW, Tiguan,2012,19450, Дизел, Ръчни скорости,185263,140,Сив металик,61f3de006b52ae5e4c774c12
Audi, A3,2007,8181, Дизел, Ръчни скорости,186000,140,Черен,62d3b57d23b29803f2090474
VW, Golf,2011,11999, Дизел, Ръчни скорости,156000,105,Черен,61d9cefb1616245b39704292
